ff_instance,min_slack
DFF_617,9999.0
DFF_618,9999.0
DFF_619,9999.0
DFF_62,9999.0
DFF_620,9999.0
DFF_621,9999.0
DFF_622,9999.0
DFF_623,9999.0
DFF_624,9999.0
DFF_625,9999.0
DFF_626,9999.0
DFF_627,9999.0
DFF_628,9999.0
DFF_629,9999.0
DFF_63,9999.0
DFF_630,9999.0
DFF_631,9999.0
DFF_632,9999.0
DFF_633,9999.0
DFF_634,9999.0
DFF_635,9999.0
DFF_636,9999.0
DFF_637,9999.0
DFF_638,9999.0
DFF_639,9999.0
DFF_64,9999.0
DFF_640,9999.0
DFF_641,9999.0
DFF_642,9999.0
DFF_643,9999.0
DFF_644,9999.0
DFF_645,9999.0
DFF_646,9999.0
DFF_647,9999.0
DFF_648,9999.0
DFF_649,9999.0
DFF_65,9999.0
DFF_650,9999.0
DFF_651,9999.0
DFF_652,9999.0
DFF_653,9999.0
DFF_654,9999.0
DFF_655,9999.0
DFF_656,9999.0
DFF_657,9999.0
DFF_658,9999.0
DFF_659,9999.0
DFF_66,9999.0
DFF_660,9999.0
DFF_661,9999.0
DFF_662,9999.0
DFF_663,9999.0
DFF_664,9999.0
DFF_665,9999.0
DFF_666,9999.0
DFF_667,9999.0
DFF_668,9999.0
DFF_669,9999.0
DFF_67,9999.0
DFF_670,9999.0
DFF_671,9999.0
DFF_672,9999.0
DFF_673,9999.0
DFF_674,9999.0
DFF_675,9999.0
DFF_676,9999.0
DFF_677,9999.0
DFF_678,9999.0
DFF_679,9999.0
DFF_68,9999.0
DFF_680,9999.0
DFF_681,9999.0
DFF_682,9999.0
DFF_683,9999.0
DFF_684,9999.0
DFF_685,9999.0
DFF_686,9999.0
DFF_687,9999.0
DFF_688,9999.0
DFF_689,9999.0
DFF_69,9999.0
DFF_690,9999.0
DFF_691,9999.0
DFF_692,9999.0
DFF_693,9999.0
DFF_694,9999.0
DFF_695,9999.0
DFF_696,9999.0
DFF_697,9999.0
DFF_698,9999.0
DFF_699,9999.0
DFF_7,9999.0
DFF_70,9999.0
DFF_700,9999.0
DFF_701,9999.0
DFF_702,9999.0
DFF_703,9999.0
DFF_704,9999.0
DFF_705,9999.0
DFF_706,9999.0
DFF_707,9999.0
DFF_708,9999.0
DFF_709,9999.0
DFF_71,9999.0
DFF_710,9999.0
DFF_711,9999.0
DFF_712,9999.0
DFF_713,9999.0
DFF_714,9999.0
DFF_715,9999.0
DFF_716,9999.0
DFF_717,9999.0
DFF_718,9999.0
DFF_719,9999.0
DFF_72,9999.0
DFF_720,9999.0
DFF_721,9999.0
DFF_722,9999.0
DFF_723,9999.0
DFF_724,9999.0
DFF_725,9999.0
DFF_726,9999.0
DFF_727,9999.0
DFF_728,9999.0
DFF_729,9999.0
DFF_73,9999.0
DFF_730,9999.0
DFF_731,9999.0
DFF_732,9999.0
DFF_733,9999.0
DFF_734,9999.0
DFF_735,9999.0
DFF_736,9999.0
DFF_737,9999.0
DFF_738,9999.0
DFF_739,9999.0
DFF_74,9999.0
DFF_740,9999.0
DFF_741,9999.0
DFF_742,9999.0
DFF_743,9999.0
DFF_744,9999.0
DFF_745,9999.0
DFF_746,9999.0
DFF_747,9999.0
DFF_748,9999.0
DFF_749,9999.0
DFF_75,9999.0
DFF_750,9999.0
DFF_751,9999.0
DFF_752,9999.0
DFF_753,9999.0
DFF_754,9999.0
DFF_755,9999.0
DFF_756,9999.0
DFF_757,9999.0
DFF_758,9999.0
DFF_759,9999.0
DFF_76,9999.0
DFF_760,9999.0
DFF_761,9999.0
DFF_762,9999.0
DFF_763,9999.0
DFF_764,9999.0
DFF_765,9999.0
DFF_766,9999.0
DFF_767,9999.0
DFF_768,9999.0
DFF_769,9999.0
DFF_77,9999.0
DFF_770,9999.0
DFF_771,9999.0
DFF_772,9999.0
DFF_773,9999.0
DFF_774,9999.0
DFF_775,9999.0
DFF_776,9999.0
DFF_777,9999.0
DFF_778,9999.0
DFF_779,9999.0
DFF_78,9999.0
DFF_780,9999.0
DFF_781,9999.0
DFF_782,9999.0
DFF_783,9999.0
DFF_784,9999.0
DFF_785,9999.0
DFF_786,9999.0
DFF_787,9999.0
DFF_788,9999.0
DFF_789,9999.0
DFF_79,9999.0
DFF_790,9999.0
DFF_791,9999.0
DFF_792,9999.0
DFF_793,9999.0
DFF_794,9999.0
DFF_795,9999.0
DFF_796,9999.0
DFF_797,9999.0
DFF_798,9999.0
DFF_799,9999.0
DFF_8,9999.0
DFF_80,9999.0
DFF_800,9999.0
DFF_801,9999.0
DFF_802,9999.0
DFF_803,9999.0
DFF_804,9999.0
DFF_805,9999.0
DFF_806,9999.0
DFF_807,9999.0
DFF_808,9999.0
DFF_809,9999.0
DFF_81,9999.0
DFF_810,9999.0
DFF_811,9999.0
DFF_812,9999.0
DFF_813,9999.0
DFF_814,9999.0
DFF_815,9999.0
DFF_816,9999.0
DFF_817,9999.0
DFF_818,9999.0
DFF_819,9999.0
DFF_82,9999.0
DFF_820,9999.0
DFF_821,9999.0
DFF_822,9999.0
DFF_823,9999.0
DFF_824,9999.0
DFF_825,9999.0
DFF_826,9999.0
DFF_827,9999.0
DFF_828,9999.0
DFF_829,9999.0
DFF_83,9999.0
DFF_830,9999.0
DFF_831,9999.0
DFF_832,9999.0
DFF_833,9999.0
DFF_834,9999.0
DFF_835,9999.0
DFF_836,9999.0
DFF_837,9999.0
DFF_838,9999.0
DFF_839,9999.0
DFF_84,9999.0
DFF_840,9999.0
DFF_841,9999.0
DFF_842,9999.0
DFF_843,9999.0
DFF_844,9999.0
DFF_845,9999.0
DFF_846,9999.0
DFF_847,9999.0
DFF_848,9999.0
DFF_849,9999.0
DFF_85,9999.0
DFF_850,9999.0
DFF_851,9999.0
DFF_852,9999.0
DFF_853,9999.0
DFF_854,9999.0
DFF_855,9999.0
DFF_856,9999.0
DFF_857,9999.0
DFF_858,9999.0
DFF_859,9999.0
DFF_86,9999.0
DFF_860,9999.0
DFF_861,9999.0
DFF_862,9999.0
DFF_863,9999.0
DFF_864,9999.0
DFF_865,9999.0
DFF_866,9999.0
DFF_867,9999.0
DFF_868,9999.0
DFF_869,9999.0
DFF_87,9999.0
DFF_870,9999.0
DFF_871,9999.0
DFF_872,9999.0
DFF_873,9999.0
DFF_874,9999.0
DFF_875,9999.0
DFF_876,9999.0
DFF_877,9999.0
DFF_878,9999.0
DFF_879,9999.0
DFF_88,9999.0
DFF_880,9999.0
DFF_881,9999.0
DFF_882,9999.0
DFF_883,9999.0
DFF_884,9999.0
DFF_885,9999.0
DFF_886,9999.0
DFF_887,9999.0
DFF_888,9999.0
DFF_889,9999.0
DFF_89,9999.0
DFF_890,9999.0
DFF_891,9999.0
DFF_892,9999.0
DFF_893,9999.0
DFF_894,9999.0
DFF_895,9999.0
DFF_896,9999.0
DFF_897,9999.0
DFF_898,9999.0
DFF_899,9999.0
DFF_9,9999.0
DFF_90,9999.0
DFF_900,9999.0
DFF_901,9999.0
DFF_902,9999.0
DFF_903,9999.0
DFF_904,9999.0
DFF_905,9999.0
DFF_906,9999.0
DFF_907,9999.0
DFF_908,9999.0
DFF_909,9999.0
DFF_91,9999.0
DFF_910,9999.0
DFF_911,9999.0
DFF_912,9999.0
DFF_913,9999.0
DFF_914,9999.0
DFF_915,9999.0
DFF_916,9999.0
DFF_917,9999.0
DFF_918,9999.0
DFF_919,9999.0
DFF_92,9999.0
DFF_920,9999.0
DFF_921,9999.0
DFF_922,9999.0
DFF_923,9999.0
DFF_924,9999.0
DFF_925,9999.0
DFF_926,9999.0
DFF_927,9999.0
DFF_928,9999.0
DFF_929,9999.0
DFF_93,9999.0
DFF_930,9999.0
DFF_931,9999.0
DFF_932,9999.0
DFF_933,9999.0
DFF_934,9999.0
DFF_935,9999.0
DFF_936,9999.0
DFF_937,9999.0
DFF_938,9999.0
DFF_939,9999.0
DFF_94,9999.0
DFF_940,9999.0
DFF_941,9999.0
DFF_942,9999.0
DFF_943,9999.0
DFF_944,9999.0
DFF_945,9999.0
DFF_946,9999.0
DFF_947,9999.0
DFF_948,9999.0
DFF_949,9999.0
DFF_95,9999.0
DFF_950,9999.0
DFF_951,9999.0
DFF_952,9999.0
DFF_953,9999.0
DFF_954,9999.0
DFF_955,9999.0
DFF_956,9999.0
DFF_957,9999.0
DFF_958,9999.0
DFF_959,9999.0
DFF_96,9999.0
DFF_960,9999.0
DFF_961,9999.0
DFF_962,9999.0
DFF_963,9999.0
DFF_964,9999.0
DFF_965,9999.0
DFF_966,9999.0
DFF_967,9999.0
DFF_968,9999.0
DFF_969,9999.0
DFF_97,9999.0
DFF_970,9999.0
DFF_971,9999.0
DFF_972,9999.0
DFF_973,9999.0
DFF_974,9999.0
DFF_975,9999.0
DFF_976,9999.0
DFF_977,9999.0
DFF_978,9999.0
DFF_979,9999.0
DFF_98,9999.0
DFF_980,9999.0
DFF_981,9999.0
DFF_982,9999.0
DFF_983,9999.0
DFF_984,9999.0
DFF_985,9999.0
DFF_986,9999.0
DFF_987,9999.0
DFF_988,9999.0
DFF_989,9999.0
DFF_99,9999.0
DFF_990,9999.0
DFF_991,9999.0
DFF_992,9999.0
DFF_993,9999.0
DFF_994,9999.0
DFF_995,9999.0
DFF_996,9999.0
DFF_997,9999.0
DFF_998,9999.0
DFF_999,9999.0
