ff_index,ff_name,timing_score,is_non_scan
1165,U_g4932,11,0
1166,U_g3219,21,0
1167,U_g1811,21,0
1168,U_g3431,25,0
1169,U_g6601,18,0
1170,U_g3376,24,0
1171,U_g2441,26,0
1172,U_g1874,23,0
1173,U_g4349,17,0
1174,U_g6581,14,0
1175,U_g6597,24,0
1176,U_g5008,0,0
1177,U_g3610,26,0
1178,U_g2890,38,0
1179,U_g1978,25,0
1180,U_g1612,20,0
1181,U_g112,15,0
1182,U_g2856,37,0
1183,U_g6479,20,0
1184,U_g1982,24,0
1185,U_g6668,0,0
1186,U_g5228,19,0
1187,U_g4119,21,0
1188,U_g6390,8,0
1189,U_g1542,21,0
1190,U_g4258,24,0
1191,U_g4818,0,0
1192,U_g5033,23,0
1193,U_g4717,36,0
1194,U_g1554,8,0
1195,U_g3849,22,0
1196,U_g6704,0,0
1197,U_g3199,22,0
1198,U_g5845,20,0
1199,U_g4975,25,0
1200,U_g790,25,0
1201,U_g5913,17,0
1202,U_g1902,22,0
1203,U_g6163,24,0
1204,U_g4125,22,0
1205,U_g4821,13,0
1206,U_g4939,28,0
1207,U_g1056,15,0
1208,U_g3207,22,0
1209,U_g4483,0,0
1210,U_g3259,24,0
1211,U_g5142,17,0
1212,U_g5248,19,0
1213,U_g2126,27,0
1214,U_g3694,32,0
1215,U_g5481,16,0
1216,U_g1964,22,0
1217,U_g5097,25,0
1218,U_g3215,21,0
1219,U_g4027,0,0
1220,U_g111,7,0
1221,U_g4427,28,0
1222,U_g7,33,0
1223,U_g2779,31,0
1224,U_g4200,0,0
1225,U_g4446,31,0
1226,U_g1720,22,0
1227,U_g1367,22,0
1228,U_g5112,0,0
1229,U_g19,34,0
1230,U_g4145,25,0
1231,U_g2161,21,0
1232,U_g376,24,0
1233,U_g2361,32,0
1234,U_g4191,26,0
1235,U_g582,18,0
1236,U_g2051,26,0
1237,U_g1193,29,0
1238,U_g5401,24,0
1239,U_g3408,25,0
1240,U_g2327,23,0
1241,U_g907,11,0
1242,U_g947,37,0
1243,U_g1834,17,0
1244,U_g3594,22,0
1245,U_g2999,37,0
1246,U_g5727,18,0
1247,U_g2303,18,0
1248,U_g6661,0,0
1249,U_g3065,16,0
1250,U_g699,24,0
1251,U_g723,20,0
1252,U_g5703,19,0
1253,U_g546,37,0
1254,U_g2472,30,0
1255,U_g5953,27,0
1256,U_g3096,19,0
1257,U_g6439,15,0
1258,U_g1740,20,0
1259,U_g3550,25,0
1260,U_g3845,14,0
1261,U_g2116,21,0
1262,U_g5677,0,0
1263,U_g3195,22,0
1264,U_g3913,28,0
1265,U_g4537,31,0
1266,U_g1687,16,0
1267,U_g2681,20,0
1268,U_g2533,26,0
1269,U_g324,28,0
1270,U_g2697,31,0
1271,U_g5747,17,0
1272,U_g4417,25,0
1273,U_g6561,26,0
1274,U_g1141,25,0
1275,U_g1570,25,0
1276,U_g2413,20,0
1277,U_g1710,16,0
1278,U_g6527,19,0
1279,U_g6404,23,0
1280,U_g3255,21,0
1281,U_g1691,20,0
1282,U_g2936,37,0
1283,U_g5644,17,0
1284,U_g5152,17,0
1285,U_g5352,24,0
1286,U_g4213,0,0
1287,U_g6120,19,0
1288,U_g2775,29,0
1289,U_g2922,37,0
1290,U_g1111,25,0
1291,U_g5893,27,0
1292,U_g1311,22,0
1293,U_g3267,0,0
1294,U_g6617,21,0
1295,U_g2060,24,0
1296,U_g4512,31,0
1297,U_g5599,23,0
1298,U_g3401,9,0
1299,U_g4366,20,0
1300,U_g3676,0,0
1301,U_g94,38,0
1302,U_g3129,32,0
1303,U_g3329,0,0
1304,U_g5170,22,0
1305,U_g4456,28,0
1306,U_g5821,20,0
1307,U_g6299,17,0
1308,U_g1239,0,0
1309,U_g3727,18,0
1310,U_g2079,28,0
1311,U_g4698,21,0
1312,U_g3703,18,0
1313,U_g1559,7,0
1314,U_g943,37,0
1315,U_g411,23,0
1316,U_g6140,14,0
1317,U_g3953,21,0
1318,U_g3068,33,0
1319,U_g2704,36,0
1320,U_g6035,16,0
1321,U_g6082,21,0
1322,U_g49,38,0
1323,U_g1300,16,0
1324,U_g4057,11,0
1325,U_g5200,18,0
1326,U_g4843,18,0
1327,U_g5046,19,0
1328,U_g2250,23,0
1329,U_g319,27,0
1330,U_g4549,31,0
1331,U_g2453,26,0
1332,U_g5841,23,0
1333,U_g5763,18,0
1334,U_g3747,18,0
1335,U_g5637,0,0
1336,U_g2912,37,0
1337,U_g2357,24,0
1338,U_g4232,0,0
1339,U_g164,15,0
1340,U_g4253,37,0
1341,U_g5016,22,0
1342,U_g3119,18,0
1343,U_g1351,21,0
1344,U_g1648,20,0
1345,U_g4519,17,0
1346,U_g5115,26,0
1347,U_g3352,22,0
1348,U_g6657,22,0
1349,U_g4552,28,0
1350,U_g3893,20,0
1351,U_g3211,22,0
1352,U_g5654,0,0
1353,U_g929,25,0
1354,U_g3274,0,0
1355,U_g5595,27,0
1356,U_g3614,24,0
1357,U_g2894,37,0
1358,U_g3125,18,0
1359,U_g3325,0,0
1360,U_g3821,18,0
1361,U_g4141,19,0
1362,U_g4570,26,0
1363,U_g5272,21,0
1364,U_g2735,31,0
1365,U_g728,22,0
1366,U_g6295,17,0
1367,U_g5417,17,0
1368,U_g2661,23,0
1369,U_g1988,22,0
1370,U_g5128,23,0
1371,U_g1548,24,0
1372,U_g3106,24,0
1373,U_g4659,15,0
1374,U_g4358,17,0
1375,U_g1792,23,0
1376,U_g2084,21,0
1377,U_g3061,21,0
1378,U_g3187,22,0
1379,U_g4311,20,0
1380,U_g2583,25,0
1381,U_g3003,19,0
1382,U_g1094,19,0
1383,U_g3841,33,0
1384,U_g4284,18,0
1385,U_g3763,20,0
1386,U_g3191,23,0
1387,U_g4239,27,0
1388,U_g3391,22,0
1389,U_g4180,0,0
1390,U_g691,22,0
1391,U_g534,38,0
1392,U_g5366,27,0
1393,U_g385,24,0
1394,U_g2004,18,0
1395,U_g2527,23,0
1396,U_g5456,0,0
1397,U_g4420,22,0
1398,U_g5148,23,0
1399,U_g4507,27,0
1400,U_g5348,24,0
1401,U_g3223,17,0
1402,U_g4931,24,0
1403,U_g2970,33,0
1404,U_g5698,19,0
1405,U_g3416,27,0
1406,U_g5260,16,0
1407,U_g1521,32,0
1408,U_g3522,24,0
1409,U_g3115,20,0
1410,U_g3251,22,0
1411,U_g1,28,0
1412,U_g4628,24,0
1413,U_g1996,31,0
1414,U_g3447,15,0
1415,U_g4515,17,0
1416,U_g4204,0,0
1417,U_g4300,38,0
1418,U_g1724,22,0
1419,U_g1379,29,0
1420,U_g3654,26,0
1421,U_g12,5,0
1422,U_g1878,19,0
1423,U_g5619,21,0
1424,U_g71,14,0
1425,U_g59,32,0
