ff_index,ff_name,timing_score,is_non_scan
1187,U_g2097,9,0
1188,U_g2098,8,0
1189,U_g2096,7,0
1190,U_g2100,9,0
1191,U_g2101,7,0
1192,U_g2099,7,0
1193,U_g2103,9,0
1194,U_g2104,9,0
1195,U_g2102,9,0
1196,U_g2106,9,0
1197,U_g2107,9,0
1198,U_g2105,9,0
1199,U_g2109,9,0
1200,U_g2110,9,0
1201,U_g2108,9,0
1202,U_g2112,9,0
1203,U_g2113,9,0
1204,U_g2111,9,0
1205,U_g2115,17,0
1206,U_g2116,17,0
1207,U_g2114,17,0
1208,U_g2118,10,0
1209,U_g2119,10,0
1210,U_g2117,10,0
1211,U_g2214,2,0
1212,U_g2211,0,0
1213,U_g2241,2,0
1214,U_g2206,15,0
1215,U_g2207,13,0
1216,U_g2205,12,0
1217,U_g2209,15,0
1218,U_g2210,12,0
1219,U_g2208,12,0
1220,U_g2218,17,0
1221,U_g2219,13,0
1222,U_g2217,13,0
1223,U_g2221,17,0
1224,U_g2222,13,0
1225,U_g2220,13,0
1226,U_g2224,17,0
1227,U_g2225,13,0
1228,U_g2223,13,0
1229,U_g2227,17,0
1230,U_g2228,13,0
1231,U_g2226,13,0
1232,U_g2230,17,0
1233,U_g2231,13,0
1234,U_g2229,13,0
1235,U_g2233,17,0
1236,U_g2234,13,0
1237,U_g2232,13,0
1238,U_g2236,16,0
1239,U_g2237,16,0
1240,U_g2235,16,0
1241,U_g2239,16,0
1242,U_g2240,16,0
1243,U_g2238,16,0
1244,U_g2245,13,0
1245,U_g2246,12,0
1246,U_g2244,12,0
1247,U_g2248,15,0
1248,U_g2249,11,0
1249,U_g2247,12,0
1250,U_g2251,15,0
1251,U_g2252,12,0
1252,U_g2250,12,0
1253,U_g2254,14,0
1254,U_g2255,11,0
1255,U_g2253,11,0
1256,U_g2261,36,0
1257,U_g2264,36,0
1258,U_g2267,36,0
1259,U_g2306,36,0
1260,U_g2309,36,0
1261,U_g2312,36,0
1262,U_g2270,36,0
1263,U_g2273,36,0
1264,U_g2276,36,0
1265,U_g2315,36,0
1266,U_g2318,36,0
1267,U_g2321,36,0
1268,U_g2279,36,0
1269,U_g2282,36,0
1270,U_g2285,36,0
1271,U_g2324,35,0
1272,U_g2327,35,0
1273,U_g2330,35,0
1274,U_g2288,36,0
1275,U_g2291,36,0
1276,U_g2294,36,0
1277,U_g2333,35,0
1278,U_g2336,35,0
1279,U_g2339,35,0
1280,U_g2297,36,0
1281,U_g2300,36,0
1282,U_g2303,36,0
1283,U_g2342,36,0
1284,U_g2345,36,0
1285,U_g2348,36,0
1286,U_g2160,11,0
1287,U_g2156,12,0
1288,U_g2151,13,0
1289,U_g2147,14,0
1290,U_g2142,15,0
1291,U_g2138,16,0
1292,U_g2133,17,0
1293,U_g2129,18,0
1294,U_g2124,19,0
1295,U_g2120,20,0
1296,U_g2256,10,0
1297,U_g2258,0,0
1298,U_g2257,0,0
1299,U_g2351,2,0
1300,U_g2480,0,0
1301,U_g2476,0,0
1302,U_g2384,0,0
1303,U_g2429,18,0
1304,U_g2418,18,0
1305,U_g2421,18,0
1306,U_g2444,18,0
1307,U_g2433,18,0
1308,U_g2436,18,0
1309,U_g2459,18,0
1310,U_g2448,18,0
1311,U_g2451,18,0
1312,U_g2473,18,0
1313,U_g2463,18,0
1314,U_g2466,18,0
1315,U_g2483,29,0
1316,U_g2486,29,0
1317,U_g2489,29,0
1318,U_g2492,29,0
1319,U_g2495,29,0
1320,U_g2498,29,0
1321,U_g2502,25,0
1322,U_g2503,25,0
1323,U_g2501,25,0
1324,U_g2504,24,0
1325,U_g2507,24,0
1326,U_g2510,24,0
1327,U_g2513,24,0
1328,U_g2516,24,0
1329,U_g2519,24,0
1330,U_g2523,23,0
1331,U_g2524,23,0
1332,U_g2522,23,0
1333,U_g2387,33,0
1334,U_g2388,33,0
1335,U_g2389,33,0
1336,U_g2390,39,0
1337,U_g2391,39,0
1338,U_g2392,39,0
1339,U_g2393,38,0
1340,U_g2394,38,0
1341,U_g2395,38,0
1342,U_g2397,29,0
1343,U_g2398,29,0
1344,U_g2396,29,0
1345,U_g2478,27,0
1346,U_g2479,27,0
1347,U_g2477,27,0
1348,U_g2525,1,0
1349,U_g2526,0,0
1350,U_g2527,1,0
1351,U_g2528,0,0
1352,U_g2529,1,0
1353,U_g2354,0,0
1354,U_g2355,1,0
1355,U_g2356,0,0
1356,U_g2357,1,0
1357,U_g2358,0,0
1358,U_g2359,1,0
1359,U_g2360,0,0
1360,U_g2361,1,0
1361,U_g2362,0,0
1362,U_g2363,1,0
1363,U_g2364,0,0
1364,U_g2365,2,0
1365,U_g2366,0,0
1366,U_g2374,7,0
1367,U_g2380,23,0
1368,U_g2383,22,0
1369,U_g2372,22,0
1370,U_g2371,22,0
1371,U_g2370,22,0
1372,U_g2369,22,0
1373,U_g2379,8,0
1374,U_g2378,8,0
1375,U_g2377,8,0
1376,U_g2376,8,0
1377,U_g2375,14,0
1378,U_g2373,22,0
1379,U_g2417,0,0
1380,U_g2424,0,0
1381,U_g2425,0,0
1382,U_g2426,0,0
1383,U_g2427,0,0
1384,U_g2428,0,0
1385,U_g2432,0,0
1386,U_g2439,0,0
1387,U_g2440,0,0
1388,U_g2441,0,0
1389,U_g2442,0,0
1390,U_g2443,0,0
1391,U_g2447,0,0
1392,U_g2454,0,0
1393,U_g2455,0,0
1394,U_g2456,0,0
1395,U_g2457,0,0
1396,U_g2458,0,0
1397,U_g2462,0,0
1398,U_g2469,0,0
1399,U_g2470,0,0
1400,U_g2471,0,0
1401,U_g2472,0,0
1402,U_g2399,0,0
1403,U_g2400,2,0
1404,U_g2406,0,0
1405,U_g2412,0,0
1406,U_g2619,2,0
1407,U_g2625,3,0
1408,U_g2624,0,0
1409,U_g2628,11,0
1410,U_g2631,3,0
1411,U_g2584,4,0
1412,U_g2587,6,0
1413,U_g2597,0,0
1414,U_g2598,0,0
1415,U_g2638,0,0
1416,U_g2643,0,0
1417,U_g2644,0,0
1418,U_g2645,0,0
1419,U_g2646,0,0
1420,U_g2647,0,0
1421,U_g2648,0,0
1422,U_g2639,0,0
1423,U_g2640,0,0
1424,U_g2641,0,0
1425,U_g2642,0,0
1426,U_g2564,0,0
1427,U_g2549,2,0
1428,U_g2556,1,0
1429,U_g2560,0,0
1430,U_g2561,13,0
1431,U_g2562,13,0
1432,U_g2563,13,0
1433,U_g2530,14,0
1434,U_g2533,14,0
1435,U_g2536,14,0
1436,U_g2552,14,0
1437,U_g2553,14,0
1438,U_g2554,14,0
1439,U_g2555,11,0
1440,U_g2559,11,0
1441,U_g2539,11,0
1442,U_g2540,14,0
1443,U_g2543,14,0
1444,U_g2546,14,0
1445,U_g2602,6,0
1446,U_g2609,0,0
1447,U_g2616,0,0
1448,U_g2617,5,0
1449,U_g2618,0,0
1450,U_g2622,21,0
1451,U_g2623,5,0
1452,U_g2574,0,0
1453,U_g2632,5,0
1454,U_g2633,0,0
1455,U_g2650,17,0
1456,U_g2651,17,0
1457,U_g2649,17,0
1458,U_g2653,16,0
1459,U_g2654,16,0
1460,U_g2652,16,0
1461,U_g2656,17,0
1462,U_g2657,17,0
1463,U_g2655,17,0
1464,U_g2659,16,0
1465,U_g2660,16,0
1466,U_g2658,16,0
1467,U_g2661,13,0
1468,U_g2664,13,0
1469,U_g2667,13,0
1470,U_g2670,13,0
1471,U_g2673,13,0
1472,U_g2676,13,0
1473,U_g2688,21,0
1474,U_g2691,21,0
1475,U_g2694,21,0
1476,U_g2679,22,0
1477,U_g2682,22,0
1478,U_g2685,22,0
1479,U_g2565,16,0
1480,U_g2568,16,0
1481,U_g2571,16,0
1482,U_g2580,0,0
1483,U_g2581,11,0
1484,U_g2582,7,0
1485,U_g2583,7,0
1486,U_g2588,8,0
1487,U_g2589,7,0
1488,U_g2590,21,0
1489,U_g2591,21,0
1490,U_g2592,21,0
1491,U_g2593,21,0
1492,U_g2594,21,0
1493,U_g2599,0,0
1494,U_g2603,1,0
1495,U_g2604,1,0
1496,U_g2605,1,0
1497,U_g2606,1,0
1498,U_g2607,1,0
1499,U_g2608,1,0
1500,U_g2610,1,0
1501,U_g2611,1,0
1502,U_g2612,15,0
1503,U_g2615,1,0
1504,U_g2697,2,0
1505,U_g2700,0,0
1506,U_g2703,0,0
1507,U_g2704,13,0
1508,U_g2733,13,0
1509,U_g2714,15,0
1510,U_g2707,16,0
1511,U_g2727,17,0
1512,U_g2720,18,0
1513,U_g2734,19,0
1514,U_g2746,20,0
1515,U_g2740,21,0
1516,U_g2753,22,0
1517,U_g2760,23,0
1518,U_g2766,24,0
1519,U_g2773,11,0
1520,U_g2774,11,0
1521,U_g2772,12,0
1522,U_g2776,8,0
1523,U_g2777,8,0
1524,U_g2775,13,0
1525,U_g2779,14,0
1526,U_g2780,10,0
1527,U_g2778,15,0
1528,U_g2782,8,0
1529,U_g2783,8,0
1530,U_g2781,13,0
1531,U_g2785,9,0
1532,U_g2786,9,0
1533,U_g2784,15,0
1534,U_g2788,14,0
1535,U_g2789,8,0
1536,U_g2787,14,0
1537,U_g2791,14,0
1538,U_g2792,9,0
1539,U_g2790,13,0
1540,U_g2794,14,0
1541,U_g2795,8,0
1542,U_g2793,14,0
1543,U_g2797,10,0
1544,U_g2798,10,0
1545,U_g2796,15,0
1546,U_g2800,10,0
1547,U_g2801,10,0
1548,U_g2799,12,0
1549,U_g2803,10,0
1550,U_g2804,10,0
1551,U_g2802,12,0
1552,U_g2806,9,0
1553,U_g2807,9,0
1554,U_g2805,12,0
1555,U_g2809,24,0
1556,U_g2810,24,0
1557,U_g2808,24,0
1558,U_g2812,12,0
1559,U_g2813,12,0
1560,U_g2811,15,0
1561,U_g3054,3,0
1562,U_g3079,3,0
1563,U_g3080,2,0
1564,U_g3043,23,0
1565,U_g3044,23,0
1566,U_g3045,23,0
1567,U_g3046,24,0
1568,U_g3047,23,0
1569,U_g3048,23,0
1570,U_g3049,23,0
1571,U_g3050,24,0
1572,U_g3051,31,0
1573,U_g3052,24,0
1574,U_g3053,24,0
1575,U_g3055,24,0
1576,U_g3056,24,0
1577,U_g3057,24,0
1578,U_g3058,24,0
1579,U_g3059,24,0
1580,U_g3060,24,0
1581,U_g3061,31,0
1582,U_g3062,26,0
1583,U_g3063,26,0
1584,U_g3064,25,0
1585,U_g3065,26,0
1586,U_g3066,25,0
1587,U_g3067,25,0
1588,U_g3068,26,0
1589,U_g3069,26,0
1590,U_g3070,32,0
1591,U_g3071,31,0
1592,U_g3072,30,0
1593,U_g3073,31,0
1594,U_g3074,30,0
1595,U_g3075,31,0
1596,U_g3076,31,0
1597,U_g3077,31,0
1598,U_g3078,30,0
1599,U_g2997,38,0
1600,U_g2993,8,0
1601,U_g2998,9,0
1602,U_g3006,9,0
1603,U_g3002,10,0
1604,U_g3013,11,0
1605,U_g3010,12,0
1606,U_g3024,13,0
1607,U_g3018,8,0
1608,U_g3028,9,0
1609,U_g3036,10,0
1610,U_g3032,11,0
1611,U_g3040,0,0
1612,U_g2986,0,0
1613,U_g2987,3,0
1614,U_g48,5,0
1615,U_g45,5,0
1616,U_g42,5,0
1617,U_g39,5,0
1618,U_g27,5,0
1619,U_g30,5,0
1620,U_g33,4,0
1621,U_g36,4,0
1622,U_g3083,6,0
1623,U_g26,13,0
1624,U_g2992,14,0
1625,U_g23,10,0
1626,U_g20,6,0
1627,U_g17,9,0
1628,U_g11,10,0
1629,U_g14,9,0
1630,U_g5,10,0
1631,U_g8,11,0
1632,U_g2,11,0
1633,U_g2990,11,0
1634,U_g2991,14,0
1635,U_g1,13,0
