ff_index,ff_name,timing_score,is_non_scan
999,U_WX7124,51,0
1000,U_WX7126,50,0
1001,U_WX7128,71,0
1002,U_WX7130,73,0
1003,U_WX7132,50,0
1004,U_WX7134,59,0
1005,U_WX7136,74,0
1006,U_WX7138,76,0
1007,U_WX7140,75,0
1008,U_WX7142,52,0
1009,U_WX7144,57,0
1010,U_WX7146,52,0
1011,U_WX7148,52,0
1012,U_WX7150,52,0
1013,U_WX7152,63,0
1014,U_WX7154,60,0
1015,U_WX7156,61,0
1016,U_WX7158,60,0
1017,U_WX7160,61,0
1018,U_WX7162,64,0
1019,U_WX7164,57,0
1020,U_WX7166,57,0
1021,U_WX7168,57,0
1022,U_WX7170,54,0
1023,U_WX7172,68,0
1024,U_WX7174,43,0
1025,U_WX7176,21,0
1026,U_WX7178,21,0
1027,U_WX7180,40,0
1028,U_WX7182,47,0
1029,U_WX7184,43,0
1030,U_WX7186,47,0
1031,U_WX7188,29,0
1032,U_WX7190,34,0
1033,U_WX7192,34,0
1034,U_WX7194,51,0
1035,U_WX7196,48,0
1036,U_WX7198,47,0
1037,U_WX7200,44,0
1038,U_WX7202,44,0
1039,U_WX7204,56,0
1040,U_WX7206,20,0
1041,U_WX7208,25,0
1042,U_WX7210,42,0
1043,U_WX7212,40,0
1044,U_WX7214,11,0
1045,U_WX7216,41,0
1046,U_WX7218,35,0
1047,U_WX7220,25,0
1048,U_WX7222,25,0
1049,U_WX7224,42,0
1050,U_WX7226,41,0
1051,U_WX7228,11,0
1052,U_WX7230,32,0
1053,U_WX7232,21,0
1054,U_WX7234,21,0
1055,U_WX7236,38,0
1056,U_WX7238,47,0
1057,U_WX7240,21,0
1058,U_WX7242,21,0
1059,U_WX7244,36,0
1060,U_WX7246,40,0
1061,U_WX7248,47,0
1062,U_WX7250,44,0
1063,U_WX7252,34,0
1064,U_WX7254,34,0
1065,U_WX7256,6,0
1066,U_WX7258,51,0
1067,U_WX7260,50,0
1068,U_WX7262,38,0
1069,U_WX7264,21,0
1070,U_WX7266,44,0
1071,U_WX7268,44,0
1072,U_WX7270,40,0
1073,U_WX7272,25,0
1074,U_WX7274,40,0
1075,U_WX7276,40,0
1076,U_WX7278,17,0
1077,U_WX7280,41,0
1078,U_WX7282,42,0
1079,U_WX7284,42,0
1080,U_WX7286,25,0
1081,U_WX7288,42,0
1082,U_WX7290,33,0
1083,U_WX7292,30,0
1084,U_WX7294,21,0
1085,U_WX7296,22,0
1086,U_WX7298,29,0
1087,U_WX7300,21,0
1088,U_WX7302,40,0
1089,U_WX7304,9,0
1090,U_WX7306,11,0
1091,U_WX7308,9,0
1092,U_WX7310,36,0
1093,U_WX7312,40,0
1094,U_WX7314,43,0
1095,U_WX7316,46,0
1096,U_WX7318,6,0
1097,U_WX7320,32,0
1098,U_WX7322,51,0
1099,U_WX7324,50,0
1100,U_WX7326,42,0
1101,U_WX7328,44,0
1102,U_WX7330,17,0
1103,U_WX7332,44,0
1104,U_WX7334,40,0
1105,U_WX7336,40,0
1106,U_WX7338,35,0
1107,U_WX7340,41,0
1108,U_WX7342,11,0
1109,U_WX7344,41,0
1110,U_WX7346,42,0
1111,U_WX7348,25,0
1112,U_WX7350,29,0
1113,U_WX7352,42,0
1114,U_WX7354,41,0
1115,U_WX7356,32,0
1116,U_WX7358,32,0
1117,U_WX7360,21,0
1118,U_WX7362,21,0
1119,U_WX7364,38,0
1120,U_CRC_OUT_4_0,29,0
1121,U_CRC_OUT_4_1,19,0
1122,U_CRC_OUT_4_2,19,0
1123,U_CRC_OUT_4_3,21,0
1124,U_CRC_OUT_4_4,32,0
1125,U_CRC_OUT_4_5,34,0
1126,U_CRC_OUT_4_6,33,0
1127,U_CRC_OUT_4_7,33,0
1128,U_CRC_OUT_4_8,33,0
1129,U_CRC_OUT_4_9,33,0
1130,U_CRC_OUT_4_10,34,0
1131,U_CRC_OUT_4_11,35,0
1132,U_CRC_OUT_4_12,34,0
1133,U_CRC_OUT_4_13,34,0
1134,U_CRC_OUT_4_14,32,0
1135,U_CRC_OUT_4_15,32,0
1136,U_CRC_OUT_4_16,35,0
1137,U_CRC_OUT_4_17,32,0
1138,U_CRC_OUT_4_18,21,0
1139,U_CRC_OUT_4_19,30,0
1140,U_CRC_OUT_4_20,48,0
1141,U_CRC_OUT_4_21,54,0
1142,U_CRC_OUT_4_22,24,0
1143,U_CRC_OUT_4_23,24,0
1144,U_CRC_OUT_4_24,18,0
1145,U_CRC_OUT_4_25,17,0
1146,U_CRC_OUT_4_26,19,0
1147,U_CRC_OUT_4_27,19,0
1148,U_CRC_OUT_4_28,19,0
1149,U_CRC_OUT_4_29,22,0
1150,U_CRC_OUT_4_30,22,0
1151,U_CRC_OUT_4_31,22,0
1152,U_WX8243,36,0
1153,U_WX8245,18,0
1154,U_WX8247,37,0
1155,U_WX8249,37,0
1156,U_WX8251,28,0
1157,U_WX8253,28,0
1158,U_WX8255,27,0
1159,U_WX8257,16,0
1160,U_WX8259,22,0
1161,U_WX8261,29,0
1162,U_WX8263,16,0
1163,U_WX8265,17,0
1164,U_WX8267,44,0
1165,U_WX8269,43,0
1166,U_WX8271,19,0
1167,U_WX8273,40,0
1168,U_WX8275,36,0
1169,U_WX8277,21,0
1170,U_WX8279,21,0
1171,U_WX8281,21,0
1172,U_WX8283,21,0
1173,U_WX8285,19,0
1174,U_WX8287,18,0
1175,U_WX8289,17,0
1176,U_WX8291,9,0
1177,U_WX8293,17,0
1178,U_WX8295,36,0
1179,U_WX8297,21,0
1180,U_WX8299,18,0
1181,U_WX8301,19,0
1182,U_WX8303,18,0
1183,U_WX8305,44,0
1184,U_WX8403,78,0
1185,U_WX8405,76,0
1186,U_WX8407,77,0
1187,U_WX8409,78,0
1188,U_WX8411,73,0
1189,U_WX8413,74,0
1190,U_WX8415,73,0
1191,U_WX8417,53,0
1192,U_WX8419,69,0
1193,U_WX8421,69,0
1194,U_WX8423,54,0
1195,U_WX8425,52,0
1196,U_WX8427,73,0
1197,U_WX8429,74,0
1198,U_WX8431,76,0
1199,U_WX8433,75,0
1200,U_WX8435,83,0
1201,U_WX8437,46,0
1202,U_WX8439,52,0
1203,U_WX8441,51,0
1204,U_WX8443,62,0
1205,U_WX8445,55,0
1206,U_WX8447,55,0
1207,U_WX8449,52,0
1208,U_WX8451,55,0
1209,U_WX8453,91,0
1210,U_WX8455,91,0
1211,U_WX8457,83,0
1212,U_WX8459,91,0
1213,U_WX8461,81,0
1214,U_WX8463,83,0
1215,U_WX8465,83,0
1216,U_WX8467,44,0
1217,U_WX8469,32,0
1218,U_WX8471,27,0
1219,U_WX8473,26,0
1220,U_WX8475,37,0
1221,U_WX8477,33,0
1222,U_WX8479,41,0
1223,U_WX8481,32,0
1224,U_WX8483,34,0
1225,U_WX8485,22,0
1226,U_WX8487,22,0
1227,U_WX8489,34,0
1228,U_WX8491,27,0
1229,U_WX8493,37,0
1230,U_WX8495,20,0
1231,U_WX8497,36,0
1232,U_WX8499,15,0
1233,U_WX8501,17,0
1234,U_WX8503,24,0
1235,U_WX8505,17,0
1236,U_WX8507,18,0
1237,U_WX8509,30,0
1238,U_WX8511,39,0
1239,U_WX8513,22,0
1240,U_WX8515,10,0
1241,U_WX8517,17,0
1242,U_WX8519,22,0
1243,U_WX8521,21,0
1244,U_WX8523,39,0
1245,U_WX8525,25,0
1246,U_WX8527,29,0
1247,U_WX8529,44,0
1248,U_WX8531,44,0
1249,U_WX8533,26,0
1250,U_WX8535,29,0
1251,U_WX8537,32,0
1252,U_WX8539,32,0
1253,U_WX8541,32,0
1254,U_WX8543,42,0
1255,U_WX8545,34,0
1256,U_WX8547,34,0
1257,U_WX8549,38,0
1258,U_WX8551,33,0
1259,U_WX8553,31,0
1260,U_WX8555,27,0
1261,U_WX8557,38,0
1262,U_WX8559,20,0
1263,U_WX8561,36,0
1264,U_WX8563,7,0
1265,U_WX8565,10,0
1266,U_WX8567,21,0
1267,U_WX8569,15,0
1268,U_WX8571,18,0
1269,U_WX8573,30,0
1270,U_WX8575,39,0
1271,U_WX8577,15,0
1272,U_WX8579,10,0
1273,U_WX8581,22,0
1274,U_WX8583,22,0
1275,U_WX8585,21,0
1276,U_WX8587,30,0
1277,U_WX8589,24,0
1278,U_WX8591,25,0
1279,U_WX8593,44,0
1280,U_WX8595,28,0
1281,U_WX8597,28,0
1282,U_WX8599,18,0
1283,U_WX8601,26,0
1284,U_WX8603,32,0
1285,U_WX8605,41,0
1286,U_WX8607,42,0
1287,U_WX8609,42,0
1288,U_WX8611,32,0
1289,U_WX8613,38,0
1290,U_WX8615,34,0
1291,U_WX8617,31,0
1292,U_WX8619,27,0
1293,U_WX8621,26,0
1294,U_WX8623,20,0
1295,U_WX8625,19,0
1296,U_WX8627,22,0
1297,U_WX8629,10,0
1298,U_WX8631,21,0
1299,U_WX8633,15,0
1300,U_WX8635,20,0
1301,U_WX8637,30,0
1302,U_WX8639,39,0
1303,U_WX8641,9,0
1304,U_WX8643,9,0
1305,U_WX8645,21,0
1306,U_WX8647,21,0
1307,U_WX8649,20,0
1308,U_WX8651,30,0
1309,U_WX8653,24,0
1310,U_WX8655,19,0
1311,U_WX8657,36,0
1312,U_CRC_OUT_3_0,39,0
1313,U_CRC_OUT_3_1,20,0
1314,U_CRC_OUT_3_2,28,0
1315,U_CRC_OUT_3_3,20,0
1316,U_CRC_OUT_3_4,30,0
1317,U_CRC_OUT_3_5,9,0
1318,U_CRC_OUT_3_6,9,0
1319,U_CRC_OUT_3_7,9,0
1320,U_CRC_OUT_3_8,30,0
1321,U_CRC_OUT_3_9,9,0
1322,U_CRC_OUT_3_10,28,0
1323,U_CRC_OUT_3_11,20,0
1324,U_CRC_OUT_3_12,28,0
1325,U_CRC_OUT_3_13,9,0
1326,U_CRC_OUT_3_14,9,0
1327,U_CRC_OUT_3_15,9,0
1328,U_CRC_OUT_3_16,30,0
1329,U_CRC_OUT_3_17,21,0
1330,U_CRC_OUT_3_18,39,0
1331,U_CRC_OUT_3_19,41,0
1332,U_CRC_OUT_3_20,42,0
1333,U_CRC_OUT_3_21,49,0
1334,U_CRC_OUT_3_22,49,0
1335,U_CRC_OUT_3_23,39,0
1336,U_CRC_OUT_3_24,39,0
1337,U_CRC_OUT_3_25,39,0
1338,U_CRC_OUT_3_26,39,0
1339,U_CRC_OUT_3_27,37,0
1340,U_CRC_OUT_3_28,7,0
1341,U_CRC_OUT_3_29,20,0
1342,U_CRC_OUT_3_30,20,0
1343,U_CRC_OUT_3_31,39,0
1344,U_WX9536,32,0
1345,U_WX9538,35,0
1346,U_WX9540,33,0
1347,U_WX9542,33,0
1348,U_WX9544,33,0
1349,U_WX9546,38,0
1350,U_WX9548,39,0
1351,U_WX9550,44,0
1352,U_WX9552,32,0
1353,U_WX9554,41,0
1354,U_WX9556,38,0
1355,U_WX9558,42,0
1356,U_WX9560,41,0
1357,U_WX9562,41,0
1358,U_WX9564,35,0
1359,U_WX9566,32,0
1360,U_WX9568,29,0
1361,U_WX9570,25,0
1362,U_WX9572,25,0
1363,U_WX9574,25,0
1364,U_WX9576,7,0
1365,U_WX9578,25,0
1366,U_WX9580,7,0
1367,U_WX9582,7,0
1368,U_WX9584,8,0
1369,U_WX9586,8,0
1370,U_WX9588,27,0
1371,U_WX9590,27,0
1372,U_WX9592,25,0
1373,U_WX9594,30,0
1374,U_WX9596,30,0
1375,U_WX9598,32,0
1376,U_WX9696,81,0
1377,U_WX9698,81,0
1378,U_WX9700,74,0
1379,U_WX9702,73,0
1380,U_WX9704,73,0
1381,U_WX9706,72,0
1382,U_WX9708,72,0
1383,U_WX9710,71,0
1384,U_WX9712,69,0
1385,U_WX9714,69,0
1386,U_WX9716,66,0
1387,U_WX9718,71,0
1388,U_WX9720,73,0
1389,U_WX9722,73,0
1390,U_WX9724,74,0
1391,U_WX9726,75,0
1392,U_WX9728,94,0
1393,U_WX9730,94,0
1394,U_WX9732,93,0
1395,U_WX9734,92,0
1396,U_WX9736,79,0
1397,U_WX9738,92,0
1398,U_WX9740,88,0
1399,U_WX9742,87,0
1400,U_WX9744,86,0
1401,U_WX9746,91,0
1402,U_WX9748,91,0
1403,U_WX9750,86,0
1404,U_WX9752,91,0
1405,U_WX9754,90,0
1406,U_WX9756,93,0
1407,U_WX9758,83,0
1408,U_WX9760,37,0
1409,U_WX9762,18,0
1410,U_WX9764,22,0
1411,U_WX9766,35,0
1412,U_WX9768,36,0
1413,U_WX9770,39,0
1414,U_WX9772,39,0
1415,U_WX9774,41,0
1416,U_WX9776,44,0
1417,U_WX9778,41,0
1418,U_WX9780,41,0
1419,U_WX9782,41,0
1420,U_WX9784,41,0
1421,U_WX9786,33,0
1422,U_WX9788,35,0
1423,U_WX9790,35,0
1424,U_WX9792,28,0
1425,U_WX9794,27,0
1426,U_WX9796,27,0
1427,U_WX9798,22,0
1428,U_WX9800,34,0
1429,U_WX9802,34,0
1430,U_WX9804,34,0
1431,U_WX9806,34,0
1432,U_WX9808,19,0
1433,U_WX9810,40,0
1434,U_WX9812,40,0
1435,U_WX9814,34,0
1436,U_WX9816,40,0
1437,U_WX9818,30,0
1438,U_WX9820,34,0
1439,U_WX9822,28,0
1440,U_WX9824,35,0
1441,U_WX9826,22,0
1442,U_WX9828,35,0
1443,U_WX9830,31,0
1444,U_WX9832,31,0
1445,U_WX9834,31,0
1446,U_WX9836,39,0
1447,U_WX9838,49,0
1448,U_WX9840,44,0
1449,U_WX9842,44,0
1450,U_WX9844,44,0
1451,U_WX9846,41,0
1452,U_WX9848,42,0
1453,U_WX9850,38,0
1454,U_WX9852,35,0
1455,U_WX9854,36,0
1456,U_WX9856,28,0
1457,U_WX9858,27,0
1458,U_WX9860,28,0
1459,U_WX9862,19,0
1460,U_WX9864,28,0
1461,U_WX9866,34,0
1462,U_WX9868,34,0
1463,U_WX9870,28,0
1464,U_WX9872,34,0
1465,U_WX9874,30,0
1466,U_WX9876,30,0
1467,U_WX9878,34,0
1468,U_WX9880,40,0
1469,U_WX9882,22,0
1470,U_WX9884,38,0
1471,U_WX9886,28,0
1472,U_WX9888,35,0
1473,U_WX9890,22,0
1474,U_WX9892,26,0
1475,U_WX9894,31,0
1476,U_WX9896,31,0
1477,U_WX9898,39,0
1478,U_WX9900,39,0
1479,U_WX9902,48,0
1480,U_WX9904,47,0
1481,U_WX9906,49,0
1482,U_WX9908,45,0
1483,U_WX9910,49,0
1484,U_WX9912,39,0
1485,U_WX9914,36,0
1486,U_WX9916,26,0
1487,U_WX9918,36,0
1488,U_WX9920,28,0
1489,U_WX9922,22,0
1490,U_WX9924,19,0
1491,U_WX9926,34,0
1492,U_WX9928,34,0
1493,U_WX9930,28,0
1494,U_WX9932,28,0
1495,U_WX9934,28,0
1496,U_WX9936,37,0
1497,U_WX9938,30,0
1498,U_WX9940,40,0
1499,U_WX9942,34,0
1500,U_WX9944,40,0
1501,U_WX9946,22,0
1502,U_WX9948,38,0
1503,U_WX9950,28,0
1504,U_CRC_OUT_2_0,30,0
1505,U_CRC_OUT_2_1,40,0
1506,U_CRC_OUT_2_2,39,0
1507,U_CRC_OUT_2_3,39,0
1508,U_CRC_OUT_2_4,39,0
1509,U_CRC_OUT_2_5,39,0
1510,U_CRC_OUT_2_6,39,0
1511,U_CRC_OUT_2_7,38,0
1512,U_CRC_OUT_2_8,37,0
1513,U_CRC_OUT_2_9,19,0
1514,U_CRC_OUT_2_10,37,0
1515,U_CRC_OUT_2_11,37,0
1516,U_CRC_OUT_2_12,37,0
1517,U_CRC_OUT_2_13,37,0
1518,U_CRC_OUT_2_14,37,0
1519,U_CRC_OUT_2_15,31,0
1520,U_CRC_OUT_2_16,26,0
1521,U_CRC_OUT_2_17,41,0
1522,U_CRC_OUT_2_18,44,0
1523,U_CRC_OUT_2_19,46,0
1524,U_CRC_OUT_2_20,47,0
1525,U_CRC_OUT_2_21,47,0
1526,U_CRC_OUT_2_22,44,0
1527,U_CRC_OUT_2_23,44,0
1528,U_CRC_OUT_2_24,47,0
1529,U_CRC_OUT_2_25,53,0
1530,U_CRC_OUT_2_26,47,0
1531,U_CRC_OUT_2_27,44,0
1532,U_CRC_OUT_2_28,43,0
1533,U_CRC_OUT_2_29,41,0
1534,U_CRC_OUT_2_30,40,0
1535,U_CRC_OUT_2_31,22,0
1536,U_WX10829,26,0
1537,U_WX10831,26,0
1538,U_WX10833,39,0
1539,U_WX10835,39,0
1540,U_WX10837,39,0
1541,U_WX10839,39,0
1542,U_WX10841,39,0
1543,U_WX10843,39,0
1544,U_WX10845,45,0
1545,U_WX10847,48,0
1546,U_WX10849,48,0
1547,U_WX10851,39,0
1548,U_WX10853,39,0
1549,U_WX10855,39,0
1550,U_WX10857,26,0
1551,U_WX10859,48,0
1552,U_WX10861,48,0
1553,U_WX10863,38,0
1554,U_WX10865,38,0
1555,U_WX10867,38,0
1556,U_WX10869,30,0
1557,U_WX10871,30,0
1558,U_WX10873,39,0
1559,U_WX10875,39,0
1560,U_WX10877,39,0
1561,U_WX10879,39,0
1562,U_WX10881,32,0
1563,U_WX10883,39,0
1564,U_WX10885,32,0
1565,U_WX10887,30,0
1566,U_WX10889,38,0
1567,U_WX10891,48,0
1568,U_WX10989,81,0
1569,U_WX10991,81,0
1570,U_WX10993,81,0
1571,U_WX10995,82,0
1572,U_WX10997,83,0
1573,U_WX10999,83,0
1574,U_WX11001,83,0
1575,U_WX11003,84,0
1576,U_WX11005,84,0
1577,U_WX11007,67,0
1578,U_WX11009,67,0
1579,U_WX11011,84,0
1580,U_WX11013,84,0
1581,U_WX11015,83,0
1582,U_WX11017,83,0
1583,U_WX11019,82,0
1584,U_WX11021,94,0
1585,U_WX11023,94,0
1586,U_WX11025,93,0
1587,U_WX11027,92,0
1588,U_WX11029,79,0
1589,U_WX11031,92,0
1590,U_WX11033,88,0
1591,U_WX11035,87,0
1592,U_WX11037,86,0
1593,U_WX11039,88,0
1594,U_WX11041,88,0
1595,U_WX11043,86,0
1596,U_WX11045,88,0
1597,U_WX11047,90,0
1598,U_WX11049,93,0
1599,U_WX11051,79,0
1600,U_WX11053,48,0
1601,U_WX11055,40,0
1602,U_WX11057,41,0
1603,U_WX11059,43,0
1604,U_WX11061,47,0
1605,U_WX11063,46,0
1606,U_WX11065,53,0
1607,U_WX11067,47,0
1608,U_WX11069,41,0
1609,U_WX11071,45,0
1610,U_WX11073,45,0
1611,U_WX11075,34,0
1612,U_WX11077,53,0
1613,U_WX11079,47,0
1614,U_WX11081,43,0
1615,U_WX11083,48,0
1616,U_WX11085,37,0
1617,U_WX11087,40,0
1618,U_WX11089,37,0
1619,U_WX11091,35,0
1620,U_WX11093,38,0
1621,U_WX11095,33,0
1622,U_WX11097,43,0
1623,U_WX11099,42,0
1624,U_WX11101,41,0
1625,U_WX11103,40,0
1626,U_WX11105,39,0
1627,U_WX11107,37,0
1628,U_WX11109,43,0
1629,U_WX11111,43,0
1630,U_WX11113,33,0
1631,U_WX11115,36,0
1632,U_WX11117,48,0
1633,U_WX11119,40,0
1634,U_WX11121,43,0
1635,U_WX11123,47,0
1636,U_WX11125,45,0
1637,U_WX11127,47,0
1638,U_WX11129,53,0
1639,U_WX11131,34,0
1640,U_WX11133,44,0
1641,U_WX11135,41,0
1642,U_WX11137,41,0
1643,U_WX11139,34,0
1644,U_WX11141,53,0
1645,U_WX11143,47,0
1646,U_WX11145,43,0
1647,U_WX11147,40,0
1648,U_WX11149,39,0
1649,U_WX11151,37,0
1650,U_WX11153,35,0
1651,U_WX11155,34,0
1652,U_WX11157,37,0
1653,U_WX11159,33,0
1654,U_WX11161,42,0
1655,U_WX11163,37,0
1656,U_WX11165,40,0
1657,U_WX11167,40,0
1658,U_WX11169,40,0
1659,U_WX11171,32,0
1660,U_WX11173,43,0
1661,U_WX11175,37,0
1662,U_WX11177,36,0
1663,U_WX11179,38,0
1664,U_WX11181,48,0
1665,U_WX11183,42,0
1666,U_WX11185,47,0
1667,U_WX11187,47,0
1668,U_WX11189,45,0
1669,U_WX11191,45,0
1670,U_WX11193,53,0
1671,U_WX11195,34,0
1672,U_WX11197,47,0
1673,U_WX11199,41,0
1674,U_WX11201,44,0
1675,U_WX11203,38,0
1676,U_WX11205,53,0
1677,U_WX11207,45,0
1678,U_WX11209,47,0
1679,U_WX11211,40,0
1680,U_WX11213,42,0
1681,U_WX11215,35,0
1682,U_WX11217,35,0
1683,U_WX11219,35,0
1684,U_WX11221,36,0
1685,U_WX11223,43,0
1686,U_WX11225,43,0
1687,U_WX11227,37,0
1688,U_WX11229,42,0
1689,U_WX11231,40,0
1690,U_WX11233,40,0
1691,U_WX11235,37,0
1692,U_WX11237,43,0
1693,U_WX11239,43,0
1694,U_WX11241,35,0
1695,U_WX11243,36,0
1696,U_CRC_OUT_1_0,46,0
1697,U_CRC_OUT_1_1,46,0
1698,U_CRC_OUT_1_2,43,0
1699,U_CRC_OUT_1_3,43,0
1700,U_CRC_OUT_1_4,43,0
1701,U_CRC_OUT_1_5,42,0
1702,U_CRC_OUT_1_6,37,0
1703,U_CRC_OUT_1_7,43,0
1704,U_CRC_OUT_1_8,43,0
1705,U_CRC_OUT_1_9,43,0
1706,U_CRC_OUT_1_10,46,0
1707,U_CRC_OUT_1_11,46,0
1708,U_CRC_OUT_1_12,46,0
1709,U_CRC_OUT_1_13,46,0
1710,U_CRC_OUT_1_14,46,0
1711,U_CRC_OUT_1_15,42,0
1712,U_CRC_OUT_1_16,42,0
1713,U_CRC_OUT_1_17,47,0
1714,U_CRC_OUT_1_18,47,0
1715,U_CRC_OUT_1_19,54,0
1716,U_CRC_OUT_1_20,54,0
1717,U_CRC_OUT_1_21,38,0
1718,U_CRC_OUT_1_22,38,0
1719,U_CRC_OUT_1_23,54,0
1720,U_CRC_OUT_1_24,54,0
1721,U_CRC_OUT_1_25,54,0
1722,U_CRC_OUT_1_26,54,0
1723,U_CRC_OUT_1_27,54,0
1724,U_CRC_OUT_1_28,47,0
1725,U_CRC_OUT_1_29,43,0
1726,U_CRC_OUT_1_30,42,0
1727,U_CRC_OUT_1_31,46,0
